tipo,fecha,id_tuit,id_conversacion,cuenta_origen,texto,referencia_anuncio,likes,rts
MENCION_DIRECTA,2026-03-03 20:22:53+00:00,2028929123179991065,2028782045514674639,jotaleonetti,@dschejtman @jotaleonetti Además fijate lo que es la redacción en el apuro por llegar a lo único que consideran trascendente que es incluir a  CFK en la noticia.,,14,0
MENCION_DIRECTA,2026-03-03 20:12:32+00:00,2028926517409910962,2028782045514674639,jotaleonetti,"@jotaleonetti Jota que tipo nefasto que sos, desinformando, querés trabajar en LN+?",,1,1
MENCION_DIRECTA,2026-03-03 20:12:08+00:00,2028926419053506886,2028782045514674639,jotaleonetti,@cadi_martin @jotaleonetti Que respondan también entonces.,,0,0
MENCION_DIRECTA,2026-03-03 20:09:42+00:00,2028925806303416814,2028782045514674639,jotaleonetti,@jotaleonetti Por Macri en 2017,,1,0
MENCION_DIRECTA,2026-03-03 20:03:12+00:00,2028924168893345929,2028782045514674639,jotaleonetti,"@jotaleonetti Chupa pija de Macri !!! Dedícate al tránsito pelotudo  , o sos trolls de Macri - milei ???",,0,0
MENCION_DIRECTA,2026-03-03 20:01:33+00:00,2028923754449908079,2028782045514674639,jotaleonetti,@Kusukinia @roxanacastel @jotaleonetti Sea del bando que sea pero por las dudas nombremos a Cristina que seguro se las arregló para ordenarle a un albañil que trabajó para Caputo que le mezquine cemento https://t.co/W8MnZrzIJF,,0,0
MENCION_DIRECTA,2026-03-03 19:58:49+00:00,2028923066370101284,2028782045514674639,jotaleonetti,"@dschejtman @jotaleonetti Hay título de periodista? Pensé que cuando no sabían que hacer con un boludo, le daban el trabajo mas indigno y así arrancaban la carrera en el periodismo.",,11,0
MENCION_DIRECTA,2026-03-03 19:34:44+00:00,2028917006716535028,2028782045514674639,jotaleonetti,@jotaleonetti Chorros y asesinos tiene razon el presidente!,,0,0
MENCION_DIRECTA,2026-03-03 19:33:41+00:00,2028916741263196178,2028782045514674639,jotaleonetti,@jotaleonetti Te olvidaste de señalar quién lo construyó,,2,0
MENCION_DIRECTA,2026-03-03 19:26:03+00:00,2028914822163923436,2028782045514674639,jotaleonetti,"@garufa_ok @gabilinaresnet @jotaleonetti Y Para oct 2015 no estaban ni las excavaciones. Sino, consulten google maps.",,0,0
MENCION_DIRECTA,2026-03-03 19:25:57+00:00,2028914795743756595,2028782045514674639,jotaleonetti,@jotaleonetti Pero ya uno de sus habitantes y hoy afectado ya culpó a Mauricio Macri. No hay caso con los Kirchneristas!,,5,0
MENCION_DIRECTA,2026-03-03 19:25:16+00:00,2028914622250533364,2028782045514674639,jotaleonetti,@jotaleonetti QUE MALA LECHE TU POSTEO! NI PROCREAR NI CRISTINA!,,1,0
MENCION_DIRECTA,2026-03-03 19:22:54+00:00,2028914027485671462,2028782045514674639,jotaleonetti,@jotaleonetti Idiota: los controla el GCBA,,6,0
MENCION_DIRECTA,2026-03-03 19:22:19+00:00,2028913880781492600,2028782045514674639,jotaleonetti,@cglbb @jotaleonetti SI? Anda a leer un poco therian. https://t.co/Xrt7Hu4yMf,,1,0
MENCION_DIRECTA,2026-03-03 19:11:45+00:00,2028911222008263153,2028782045514674639,jotaleonetti,@TapaMartin @roxanacastel @jotaleonetti El gobierno debe auditar las obras y exigir el cumplimiento de los standares por los que pagó. Si auditó y no denunció fue cómplice. Sea del bando que sea.,,0,0
MENCION_DIRECTA,2026-03-03 19:04:57+00:00,2028909513131118936,2028782045514674639,jotaleonetti,"@Kusukinia @roxanacastel @jotaleonetti Pero claro, el edificio lo construyó una empresa de Caputo pero seguro Cristina le mezquinó cemento a las columnas así que se derrumbó culpa de ella.",,0,0
MENCION_DIRECTA,2026-03-03 19:03:17+00:00,2028909091351908392,2028782045514674639,jotaleonetti,@lrz73 @jotaleonetti Tremendo lo que está pasando pero Caputo participa tanto en Cosud como la Condenada. Infórmate bien o no hagas operaciones berretas.,,1,0
MENCION_DIRECTA,2026-03-03 19:00:09+00:00,2028908303015608817,2028782045514674639,jotaleonetti,"@jotaleonetti Cuando informas desinformando, costumbre de mierda",,0,0
MENCION_DIRECTA,2026-03-03 19:00:00+00:00,2028908264046395872,2028782045514674639,jotaleonetti,"@garufa_ok @CarlosPresa7 @jotaleonetti Las obras la empezó Cristina,el plan Procrear lo lanzó Cristina. https://t.co/ZFLOxLGvux",,1,0
MENCION_DIRECTA,2026-03-03 18:52:34+00:00,2028906396666777655,2028782045514674639,jotaleonetti,@jotaleonetti Hizo como el chiqui tapia de cartón las paredes qhdrmp los kukas,,0,0
MENCION_DIRECTA,2026-03-03 18:51:53+00:00,2028906223173538051,2028782045514674639,jotaleonetti,"@jotaleonetti La empresa que lo construyó fue contratada por el gobierno de CABA (un tal Macri) adivina quién es el dueño de CoSud? Un tal Caputo, te suena?",,37,3
MENCION_DIRECTA,2026-03-03 18:49:07+00:00,2028905527678300189,2028782045514674639,jotaleonetti,"@ElQuema9 @CarlosPresa7 @jotaleonetti Ariel, con todo respeto que te tengo, deberías chequearlo porque quizá la memoria te falla en esta oportunidad. Te lo estoy mostrando claramente y está en todos lados la información. Lo dejo a tu criterio. Un abrazo.",,12,0
MENCION_DIRECTA,2026-03-03 18:47:53+00:00,2028905215999488134,2028782045514674639,jotaleonetti,"@garufa_ok @CarlosPresa7 @jotaleonetti No desinformo, yo lo vi Y no estoy en la avenida del medio,que ustedes compartan avenida con el desquiciado no significa que los que queremos un gobierno de los trabajadores estemos en el medio",,0,0
MENCION_DIRECTA,2026-03-03 18:40:34+00:00,2028903373966024871,2028782045514674639,jotaleonetti,@jotaleonetti Que carajo tiene que ver Cristina de Kirchner!!?? Me tienen las bolas llenas con esa mina,,12,1
MENCION_DIRECTA,2026-03-03 18:40:25+00:00,2028903336263434372,2028782045514674639,jotaleonetti,@jotaleonetti 2026 y son tan dauns que no entienden lo que fue el procear diosss la argentina mas idiota que me toco vivir,,5,0
MENCION_DIRECTA,2026-03-03 18:39:12+00:00,2028903029471060402,2028782045514674639,jotaleonetti,@ElQuema9 @CarlosPresa7 @jotaleonetti Octubre 2015 y Octubre 2016. ¿Dónde están terminados en un 90% antes de que se vaya Cristina? En ninguno. Reitero: los arrancó Nación con Mauricio Macri y el GCBA jamás hizo los controles debidos. No desinformemos por estar en la avenida del medio. https://t.co/8u0911DbB3,,29,2
MENCION_DIRECTA,2026-03-03 18:38:35+00:00,2028902876798402810,2028782045514674639,jotaleonetti,@jotaleonetti Sabés que el control de las construcciones en CABA es responsabilidad del Gobierno de la Ciudad o te ganaste el título de periodista en una rifa?,,969,81
MENCION_DIRECTA,2026-03-03 18:36:28+00:00,2028902345120047397,2028782045514674639,jotaleonetti,@garufa_ok @CarlosPresa7 @jotaleonetti Después con los edificios en un 90% Macri por capricho no los terminaba. Recién cuando instalaron los créditos UVA.,,0,0
MENCION_DIRECTA,2026-03-03 18:36:09+00:00,2028902262240596447,2028782045514674639,jotaleonetti,"@garufa_ok @CarlosPresa7 @jotaleonetti Garufa, antes que abrieran Suárez siempre fui por Mirave para cortar camino a Barracas. Y ese complejo se empezó con Cristina y los carteles decían Procrear, gobierno nacional.  (Sigue)",,1,0
MENCION_DIRECTA,2026-03-03 18:29:27+00:00,2028900578055635240,2028782045514674639,jotaleonetti,"@ElQuema9 @CarlosPresa7 @jotaleonetti No, Ariel. De hecho es tan sencillo verificarlo como entrando a Google Maps para ver el Street View. Lo que decís es un error gigantesco.",,16,0
MENCION_DIRECTA,2026-03-03 18:28:36+00:00,2028900363521216666,2028782045514674639,jotaleonetti,@jotaleonetti hay que investigar a larreta y los funcionarios de la ciudad que dieron el ok a la obra. todos corruptos y complices.,,1,0
MENCION_DIRECTA,2026-03-03 18:27:14+00:00,2028900019835707711,2028782045514674639,jotaleonetti,"@garufa_ok @CarlosPresa7 @jotaleonetti ProCrear es un programa de Nación y la construcción se empezó bajo el gobierno de Cristina, cuando asumió Macri los edificios ya estaban casi terminados.",,4,1
MENCION_DIRECTA,2026-03-03 18:26:09+00:00,2028899748715942088,2028782045514674639,jotaleonetti,"@gabilinaresnet @jotaleonetti La licitación de las constructoras las daba el municipio, o sea, CABA, o sea, el PRO. Sos boludo o comes crayones por la nariz?",,2,0
MENCION_DIRECTA,2026-03-03 18:22:18+00:00,2028898779135398313,2028782045514674639,jotaleonetti,"@j_arlem_lxxv @jotaleonetti JAJAJAJAJAJAJ sos muy PELOTUDO, cualquier negro hubiese investigado, vos saltas arriba de las pijas del oficialismo.",,1,0
MENCION_DIRECTA,2026-03-03 18:20:58+00:00,2028898444664787399,2028782045514674639,jotaleonetti,@jotaleonetti Gestión Macri Larreta.,,3,0
MENCION_DIRECTA,2026-03-03 18:16:48+00:00,2028897392615927912,2028782045514674639,jotaleonetti,"@LeandroR13691 @jotaleonetti No voy a investigar nada. Solo delato a negros villeros como vos que saltan como chispita, payaso.",,1,0
MENCION_DIRECTA,2026-03-03 18:06:32+00:00,2028894811307036912,2028782045514674639,jotaleonetti,"@pulporock @jotaleonetti siii vi lo mismo, las columnas quedaron intactas, perforaron la losa. Quien se anima a firmar eso? por ahorrar un poco de altura van al límite",,0,0
MENCION_DIRECTA,2026-03-03 18:03:21+00:00,2028894011319025746,2028782045514674639,jotaleonetti,@garufa_ok @jotaleonetti Estas Equivocado,,0,0
MENCION_DIRECTA,2026-03-03 17:59:58+00:00,2028893157614641167,2028782045514674639,jotaleonetti,@jotaleonetti señor diga el nombre de la empresa,,1,0
MENCION_DIRECTA,2026-03-03 17:57:01+00:00,2028892416594395198,2028782045514674639,jotaleonetti,"@SolTucumano @jotaleonetti Obvio, Mauricio Macri @mauriciomacri",,0,0
MENCION_DIRECTA,2026-03-03 17:52:28+00:00,2028891270442058101,2028782045514674639,jotaleonetti,@jotaleonetti QUE NO SE ESCAPE @frigeriorogelio genteee   https://t.co/CGQl7EwLtr,,2,0
MENCION_DIRECTA,2026-03-03 17:47:24+00:00,2028889993880486116,2028782045514674639,jotaleonetti,@jotaleonetti Si tenías algo de credibilidad se te acaba de ir a la mierda. Dedícate a ser guardia urbano,,1,0
MENCION_DIRECTA,2026-03-03 17:46:45+00:00,2028889830503927949,2028782045514674639,jotaleonetti,@j_arlem_lxxv @jotaleonetti No fue Macri. Y la mierda que comes. Estupido.,,0,0
MENCION_DIRECTA,2026-03-03 17:45:08+00:00,2028889426441474158,2028782045514674639,jotaleonetti,"@jotaleonetti Jota llorale al estado, a perdón no hay más estado. La próxima vota sin odio y gorilismo. Mileista pedorro.",,1,0
MENCION_DIRECTA,2026-03-03 17:44:12+00:00,2028889190184657270,2028782045514674639,jotaleonetti,@jotaleonetti Constructora de un Caputo,,4,0
MENCION_DIRECTA,2026-03-03 17:40:36+00:00,2028888285016125729,2028879297277002222,jotaleonetti,"@jotaleonetti @arba @BAProvincia Doy fé , grata sorpresa.  El 40% menos me vino de patente.",,1,0
MENCION_DIRECTA,2026-03-03 17:36:13+00:00,2028887182048379085,2028782045514674639,jotaleonetti,"@jotaleonetti Te falta la parte de que las construyó el gobierno de la ciudad. Si no te alcanzan los caracteres resumí y si querés desinformar mejor, guardate al silencio",,43,1
MENCION_DIRECTA,2026-03-03 17:32:50+00:00,2028886327618396190,2028782045514674639,jotaleonetti,"@MalevaEnX @jotaleonetti @CFKArgentina Cfk? una obra construida, controlada, certificada y habilitada  entre 2015 y 2019 x la nación y la ciudad?",,0,0
MENCION_DIRECTA,2026-03-03 17:31:48+00:00,2028886068934631815,2028782045514674639,jotaleonetti,"@alejoargento75 @jotaleonetti Sip, se cobstruyo entre 2015 y 2019. Fiscalizó la ciudad",,1,0
MENCION_DIRECTA,2026-03-03 17:30:35+00:00,2028885761886421030,2028782045514674639,jotaleonetti,"@1PabloCampana @jotaleonetti Claro, pero estos los construyó, controlo y certificaron Macri y Larreta",,0,0
MENCION_DIRECTA,2026-03-03 17:29:16+00:00,2028885432822358178,2028782045514674639,jotaleonetti,"@jotaleonetti @Cristinascar Construidos , fiscalizados y certificados x la nación y la ciudad entre 2915 y 2019",,0,0
MENCION_DIRECTA,2026-03-03 17:28:36+00:00,2028885264014188991,2028782045514674639,jotaleonetti,@jotaleonetti Se comenzó en 2014. Macri asumió en 2015 y abandono esa obra más de 3 años. El GCBA también participo en el proyecto. Fue en conjunto.,,1,0
MENCION_DIRECTA,2026-03-03 17:28:31+00:00,2028885242136998317,2028782045514674639,jotaleonetti,@jotaleonetti Esas las finalizó Macri 2018,,2,0
MENCION_DIRECTA,2026-03-03 17:25:52+00:00,2028884576332886099,2028782045514674639,jotaleonetti,"@garufa_ok @jotaleonetti Vos decíss que en 21 días de gobierno, se elaboraron y presentaron los planos, se gestionaron y obtuvieron las aprobaciones correspondientes, se licitó o contrató la constructora y se dio inicio a la obra de un complejo de esa escala? Por favor. https://t.co/In1Xh1KZNS",,0,0
MENCION_DIRECTA,2026-03-03 17:17:19+00:00,2028882424277451067,2028782045514674639,jotaleonetti,"@garufa_ok @jotaleonetti con tal de nombrarla, hacen y dicen cualquier cosa!",,4,0
MENCION_DIRECTA,2026-03-03 17:15:29+00:00,2028881961738006838,2028770651075432509,jotaleonetti,@jotaleonetti Cómo terminó??,,0,0
MENCION_DIRECTA,2026-03-03 17:14:17+00:00,2028881662172361066,2028782045514674639,jotaleonetti,@jotaleonetti las hizo Macri y larreta dejen de inventar tanta mentira. https://t.co/LL99BYRXt1,,166,1
MENCION_DIRECTA,2026-03-03 17:10:11+00:00,2028880628943364267,2028782045514674639,jotaleonetti,@jotaleonetti Lo que habrán currado con esta obra,,2,0
MENCION_DIRECTA,2026-03-03 17:06:49+00:00,2028879782268555427,2028782045514674639,jotaleonetti,"@jotaleonetti Lo hizo Macri, pero bueno seguro Cristina lo derrumbó con sus poderes mentales",,50,1
MENCION_DIRECTA,2026-03-03 16:38:29+00:00,2028872651247173831,2028782045514674639,jotaleonetti,"@jotaleonetti Lo que realizan para los pobres es berreta, total a quien le importa. Pero ellos, los malditos viven en los mejores  lugares, con buenas comodidades, construcciones bien hechas. Hijos de put",,2,0
MENCION_DIRECTA,2026-03-03 16:36:52+00:00,2028872243921535261,2028782045514674639,jotaleonetti,"@jotaleonetti Esa construcción comenzó con el gobierno de Mauricio Macri en Nacion y el PRO en CABA (como hace 20 años).  Jota, si vas a informar, hacelo decentemente.",,461,22
MENCION_DIRECTA,2026-03-03 16:34:05+00:00,2028871546253480266,2028782045514674639,jotaleonetti,@jotaleonetti Te suena Riva constructora ? Más PRO que abandonar por un sobre.,,3,0
MENCION_DIRECTA,2026-03-03 16:32:31+00:00,2028871150055440781,2028782045514674639,jotaleonetti,"@nestormigliore @jesicaminkaa @jotaleonetti Me juego las bolas que un caputo es director, que me gano?",,2,0
MENCION_DIRECTA,2026-03-03 16:31:38+00:00,2028870928025764006,2028782045514674639,jotaleonetti,"@j_arlem_lxxv @jotaleonetti Investiga estúpido. Después votan como votan. Fijate quién financio esa obra, MOGOLICO. INVESTIGUEEEEEN",,2,0
MENCION_DIRECTA,2026-03-03 16:18:09+00:00,2028867533235736727,2028782045514674639,jotaleonetti,@jotaleonetti Es un aviso de que todo se derrumbará.,,0,0
MENCION_DIRECTA,2026-03-03 16:13:26+00:00,2028866346780430419,2028772752744698104,jotaleonetti,@jotaleonetti peronismo,,6,0
MENCION_DIRECTA,2026-03-03 16:08:56+00:00,2028865217468223861,2028782045514674639,jotaleonetti,"@j_arlem_lxxv @jotaleonetti ese complejo en particular lo hizo casi todo Macri, inauguró una parte y la otra Albertp. Empezó en 2016",,1,0
MENCION_DIRECTA,2026-03-03 15:54:02+00:00,2028861466435022874,2028782045514674639,jotaleonetti,@jotaleonetti Hay un poco de noticia en tu sesgo...,,1,0
MENCION_DIRECTA,2026-03-03 15:53:50+00:00,2028861413763043370,2028782045514674639,jotaleonetti,@pulporock @jotaleonetti Lo recordé pero acá no colapsó el edificio lo que da el indicio que el edificio no tendría ésa falencia.,,0,0
MENCION_DIRECTA,2026-03-03 15:43:53+00:00,2028858913236365769,2028782045514674639,jotaleonetti,@jotaleonetti Quien habilitó? Quien auditó? D q éjido depende su supervisión?dónde tributa?,,1,0
MENCION_DIRECTA,2026-03-03 15:39:55+00:00,2028857913544970348,2028782045514674639,jotaleonetti,@jotaleonetti No me digas que los kukas se quedaron con el vuelto que servía para hacer las cosas bien...,,1,0
MENCION_DIRECTA,2026-03-03 15:38:59+00:00,2028857678714290274,2028857678714290274,jotaleonetti,Atentos a este suceso ocurrido en la Estación GUERNICA del #TrenRoca  Cc @jotaleonetti @ernestoarriaga @rominawinner @droggiano  @AleRamosTN https://t.co/VIX3qr4J3M,,4,1
MENCION_DIRECTA,2026-03-03 15:27:13+00:00,2028854716374143170,2028782045514674639,jotaleonetti,@jotaleonetti Eso lo hizo el gobierno de la ciudad me parece,,4,0
MENCION_DIRECTA,2026-03-03 15:08:53+00:00,2028850102102544410,2028782045514674639,jotaleonetti,@jotaleonetti Che de esos barrios hay en TODO EL PAÍS. 💀💀,,0,0
MENCION_DIRECTA,2026-03-03 15:06:42+00:00,2028849552288076030,2028782045514674639,jotaleonetti,@jotaleonetti Que las hizo Tony el gordo?,,0,0
MENCION_DIRECTA,2026-03-03 14:54:43+00:00,2028846537464267248,2028782045514674639,jotaleonetti,@jotaleonetti creo que el problema fue alguna perdida de agua,,1,0
MENCION_DIRECTA,2026-03-03 14:52:32+00:00,2028845988517916886,2028782045514674639,jotaleonetti,"@jotaleonetti Si,yo la ví a Cristina haciendo el retoque fino.",,14,1
MENCION_DIRECTA,2026-03-03 14:50:42+00:00,2028845528121741569,2028782045514674639,jotaleonetti,"@jotaleonetti Jota, que sesgado. Y la constructora? y CABA ? que onda !! 20 años de macrismo no es gratis",,4,0
MENCION_DIRECTA,2026-03-03 14:34:02+00:00,2028841333914288489,2028782045514674639,jotaleonetti,@jotaleonetti Lo que todos saben del barrio es que pasa el riachuelo a metros de ahí. Deberían haber esperado para confirmar que esto podía pasar como cuando hicieron el Coto de Pompeya y colpsó el piso 3 veces,,0,0
MENCION_DIRECTA,2026-03-03 14:11:51+00:00,2028835751236944287,2028782045514674639,jotaleonetti,@jotaleonetti También se puede culpar al constructor,,1,0
MENCION_DIRECTA,2026-03-03 14:06:08+00:00,2028834309902074229,2028772752744698104,jotaleonetti,@jotaleonetti Es de MACRI GIL ASESORATE ES CABA !!NI ESO SABEN,,2,0
MENCION_DIRECTA,2026-03-03 14:04:55+00:00,2028834003898237099,2028782045514674639,jotaleonetti,"@jotaleonetti Deberías nombrar a la empresa constructora, el estudio de arquitectura, los ingenieros pertinentes de la obra. En ellos está la responsabilidad.",,16,0
MENCION_DIRECTA,2026-03-03 13:56:50+00:00,2028831971602755664,2028782045514674639,jotaleonetti,"@roxanacastel @jotaleonetti Y no, si robó en todos lados. No dejó ni el agua del florero.",,2,0
MENCION_DIRECTA,2026-03-03 13:40:47+00:00,2028827930617389406,2028782045514674639,jotaleonetti,@jotaleonetti ay ay ay veo esas columnas sin capiteles....  igual que miami ....  el edificio si tiene columnas apoyadas sobre vigas... https://t.co/9Zpf3q1RVj,,3,2
MENCION_DIRECTA,2026-03-03 13:37:59+00:00,2028827226821505070,2028815443398406435,jotaleonetti,"@LucilaPrecedo @AleRamosTN @jotaleonetti Gracias. Un compañero vive por esa zona y con las fotos que tengo, no sabía como decirle que pregunte en casa si estaba todo bien. Me salvaste de mandarme una.",,0,0
MENCION_DIRECTA,2026-03-03 13:23:48+00:00,2028823656525087045,2028783742727114871,jotaleonetti,"@AleRamosTN @jotaleonetti @cecaitra Los ""padres"" por dónde bajan a sus hijos ?  El 80% por la puerta por donde circulan los autos.",,0,0
MENCION_DIRECTA,2026-03-03 13:17:28+00:00,2028822063457141008,2028811646752199017,jotaleonetti,"@jotaleonetti San Martín, alrededor de las 8 hs, cayeron 3 gotas 😂",,1,0
MENCION_DIRECTA,2026-03-03 13:11:58+00:00,2028820681631166833,2028782045514674639,jotaleonetti,"@jotaleonetti Dale jota, hay un poquito de sesgo en tu posteo me parece...pasó por manos de 3 presidentes y sólo nombras uno...🤨 https://t.co/c0wXHPWUGP",,37,0
MENCION_DIRECTA,2026-03-03 12:51:09+00:00,2028815443398406435,2028815443398406435,jotaleonetti,Se incendia algo en Pompeya @AleRamosTN @jotaleonetti https://t.co/DJIjyEUuKk,,0,0
MENCION_DIRECTA,2026-03-03 12:48:55+00:00,2028814877486162173,2027450890513236281,jotaleonetti,@jotaleonetti Imagino que es para que salgan las ambulancias y puedan salir hacia av Varela. De esa manera no deben ir hasta Castagñon y doblar en Zuviria.,,0,0
MENCION_DIRECTA,2026-03-03 12:32:58+00:00,2028810867635007943,2028782045514674639,jotaleonetti,@jotaleonetti Ésto sólo? A meses de asumir Macri en la ruta nacional 38 nueva se fisuraron los puentes del tramo JB Alberdi - Concepción ni un año duraron xq los hicieron a los piques antes del cambio de gobierno y fin de ciclo. Al año siguiente de nuevo lo mismo. Los curros de la década...,,3,0
MENCION_DIRECTA,2026-03-03 12:04:38+00:00,2028803733887254887,2028586880640422349,jotaleonetti,@droggiano @jotaleonetti @AUSA ¿Y el Metrobus de la 25 de Mayo va a seguir teniendo un solo carril reversible?,,0,0
MENCION_DIRECTA,2026-03-03 11:55:38+00:00,2028801469445779781,2028772752744698104,jotaleonetti,@OscarG7188 @jotaleonetti Sera porque los edificios en parque patricios no tienen ni 10 años de inaugurados?,,1,0
MENCION_DIRECTA,2026-03-03 11:43:37+00:00,2028798445746557281,2028772752744698104,jotaleonetti,"@jotaleonetti En los Monoblock de Soldati estás cosas pasan siempre, se caen pedazos de edificio, escalones de escaleras, escaleras partidas, barandas de hierro oxidadas (hubo muertes), los momentos podridos por la humedad en techos, jamás unas cámaras de TV",,0,0
MENCION_DIRECTA,2026-03-03 11:43:08+00:00,2028798324531208622,2028770651075432509,jotaleonetti,@jotaleonetti Se sabe cómo sigue?,,1,0
MENCION_DIRECTA,2026-03-03 11:25:05+00:00,2028793780757790777,2028792292400566528,jotaleonetti,@jotaleonetti La seguridad vial se construye con MULTAS FUERTES.  Si son por un porcentaje del valor del vehiculo seria ideal,,0,0
MENCION_DIRECTA,2026-03-03 11:12:31+00:00,2028790617761775648,2028790617761775648,jotaleonetti,@jotaleonetti se podrá saber por qué no funciona la onda verde de Figueroa Alcorta?,,0,0
MENCION_DIRECTA,2026-03-03 11:07:10+00:00,2028789274095587722,2028789274095587722,jotaleonetti,Asambleas con posibles demoras en los #vuelos.  Trabajadores de @ANACargentina.  @luisnovaresio @jotaleonetti @APTTA_ @norbertodupesso @vanalaeropuerto @AeroBuenosAires @PostaAero @MinEconomia_Ar @ArgTransporte @aplapilotos @APAERONAUTICOS @UPSA_Oficial @Aeronavegantes https://t.co/zCkHCWZFCH,,2,2
MENCION_DIRECTA,2026-03-03 10:55:21+00:00,2028786301089046659,2028782045514674639,jotaleonetti,@jotaleonetti Jajajaja no pueden estar un minuto sin nombrarla,,8,0
ANUNCIO,2026-03-10 00:18:35+00:00,2031162767479021674,2031162767479021674,solotransito,Boedo y San Juan via @CuervoLipara  Corte total https://t.co/0Nwu5UcocB,,1,1
ANUNCIO,2026-03-09 22:20:30+00:00,2031133049778287077,2031133049778287077,solotransito,Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,,2,1
REACCION,2026-03-09 23:03:53+00:00,2031143969023750188,,solotransito,@solotransito @varelavh @PAMEELITA Que ganas de romperle las pelotas a la gente con estas boludeces,Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,1,0
REACCION,2026-03-09 23:02:40+00:00,2031143661828751540,,solotransito,@solotransito @varelavh @PAMEELITA Basta de los cortes de calle por semejante pelotudez!!,Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,1,0
REACCION,2026-03-09 22:47:34+00:00,2031139861965509085,,solotransito,"@solotransito @varelavh @PAMEELITA Vos me estas diciendo q por una protesta social si cortas la calle te cagan a palos y por un evento de "" lanzamiento de camiseta "" (????) podes cortar dos avenidas  en día laborable al mediodía y no pasa nada? Que país hecho mierda tenemos",Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,0,0
REACCION,2026-03-09 22:34:32+00:00,2031136583655588130,,solotransito,@BeldaFohs @solotransito @varelavh Es un kilombo la zona,Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,0,0
REACCION,2026-03-09 22:22:49+00:00,2031133635038920910,,solotransito,@solotransito @varelavh @PAMEELITA Que hdp !! Se nota que no pasan por ahí. Perdí 30 minutos !!,Av. San Juan entre Colombres y Av. Boedo Corte total - Lanzamiento de camiseta   Desvios: * Av San Juan y Av La Plata. * Av San Juan y Colombres. * Av Boedo y Av Independencia.  * Av Boedo y EE UU  * Av Boedo y Carlos Calvo  * Humberto 1° y Maza via @varelavh @PAMEELITA https://t.co/579v4xC7cs,0,0
ANUNCIO,2026-03-09 21:42:35+00:00,2031123509020110919,2031123509020110919,solotransito,"Av San Juan y Boedo  está todo cortado,  presentan la Camiseta de San Lorenzo via  @ElPlateista https://t.co/xGKMjA2KIr",,5,2
REACCION,2026-03-09 23:47:47+00:00,2031155016090681745,,solotransito,"@solotransito @ElPlateista Lo peor de todo, es que te presentan una remera en Boedo... Y a las elecciones vas a la 1-11-14","Av San Juan y Boedo  está todo cortado,  presentan la Camiseta de San Lorenzo via  @ElPlateista https://t.co/xGKMjA2KIr",0,0
ANUNCIO,2026-03-09 17:47:30+00:00,2031064348869747008,2031064348869747008,solotransito,Corte por operativo de derrumbe en Av Libertador y Juramento en el barrio porteño de Belgrano via @CharlieGonza07 https://t.co/SvYg5JdwqY,,44,19
ANUNCIO,2026-03-09 09:10:06+00:00,2030934141764567265,2030934141764567265,solotransito,"Reducción por camión detenido en Av San Juan, apenas cruzando Av Entre Ríos  🤔 https://t.co/WQPc7vu6TC",,5,3
ANUNCIO,2026-03-07 19:42:09+00:00,2030368422672945331,2030368422672945331,solotransito,"🐝🧭DOTA Y LA 98 VAN POR LA 148  #SanVicente mediante la #Linea79 y #ExpresoQuilmes vía la #Linea98 se harían cargo de los ramales de la #Linea148, que dejaría de circular con ese número y se reparten sus ramales a estas dos líneas via @CiudadDeBondis https://t.co/qNNw72nmVL https://t.co/TXUrQuc3xX",,61,10
